지점명,일자,방향,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
원효대교,20200409,유출,344.0,270.0,187.0,136.0,146.0,324.0,743.0,1525.0,1651.0,1163.0,1181.0,1235.0,1188.0,1291.0,1369.0,1439.0,1697.0,1936.0,2086.0,1311.0,1189.0,864.0,732.0,529.0
원효대교,20200410,유출,354.0,261.0,195.0,153.0,147.0,330.0,711.0,1478.0,1543.0,1186.0,1131.0,1213.0,1137.0,1310.0,1403.0,1476.0,1789.0,1807.0,2008.0,1274.0,1260.0,996.0,779.0,589.0
원효대교,20200411,유출,460.0,315.0,285.0,203.0,192.0,282.0,394.0,526.0,611.0,774.0,910.0,1005.0,1061.0,1258.0,1211.0,1250.0,1354.0,1273.0,1057.0,822.0,747.0,809.0,664.0,498.0
원효대교,20200412,유출,358.0,231.0,176.0,136.0,116.0,144.0,215.0,287.0,388.0,470.0,601.0,685.0,810.0,969.0,987.0,1039.0,999.0,1001.0,892.0,748.0,734.0,701.0,513.0,325.0
원효대교,20200413,유출,219.0,141.0,108.0,77.0,113.0,330.0,813.0,1619.0,1603.0,1225.0,1207.0,1210.0,1163.0,1332.0,1386.0,1435.0,1673.0,1855.0,1810.0,1496.0,1246.0,864.0,643.0,469.0
원효대교,20200414,유출,378.0,240.0,157.0,128.0,120.0,340.0,701.0,1619.0,1632.0,1325.0,1152.0,1278.0,1164.0,1322.0,1455.0,1422.0,1645.0,1875.0,1846.0,1672.0,1160.0,986.0,806.0,596.0
원효대교,20200415,유출,440.0,352.0,263.0,191.0,177.0,213.0,367.0,440.0,519.0,616.0,711.0,842.0,886.0,965.0,1076.0,1178.0,1230.0,1103.0,894.0,693.0,709.0,652.0,541.0,338.0
원효대교,20200416,유출,271.0,169.0,146.0,128.0,120.0,325.0,765.0,1529.0,1681.0,1180.0,1200.0,1264.0,1134.0,1268.0,1336.0,1469.0,1692.0,1879.0,1639.0,1429.0,1150.0,960.0,755.0,535.0
원효대교,20200417,유출,385.0,240.0,203.0,132.0,149.0,284.0,718.0,1452.0,1480.0,1175.0,1146.0,1193.0,1132.0,1265.0,1343.0,1377.0,1624.0,1835.0,1800.0,1490.0,1051.0,817.0,697.0,562.0
원효대교,20200418,유출,387.0,286.0,249.0,193.0,180.0,260.0,388.0,459.0,595.0,776.0,926.0,1103.0,1297.0,1189.0,1368.0,1414.0,1479.0,1275.0,1160.0,941.0,834.0,815.0,729.0,521.0
원효대교,20200419,유출,407.0,284.0,196.0,173.0,134.0,162.0,235.0,247.0,390.0,454.0,607.0,660.0,829.0,883.0,941.0,977.0,997.0,938.0,822.0,681.0,628.0,549.0,427.0,299.0
원효대교,20200420,유출,237.0,122.0,107.0,78.0,120.0,344.0,830.0,1599.0,1635.0,1331.0,,,,,,,,,,,,,,
원효대교,20200421,유출,,,,,,,,,,,,,,,,,,,,,,,,
원효대교,20200422,유출,,,,,,,,,,,,,,,,,,,,,,,,
원효대교,20200423,유출,,,,,,,,,,,,,,,,,,,,,,,,
원효대교,20200424,유출,,,,,,,,,,,,,,,,,,,,,,,,
원효대교,20200425,유출,,,,,,,,,,,,,,,,,,,,,,,,
원효대교,20200426,유출,,,,,,,,,,,,,,,,,,,,,,,,
원효대교,20200427,유출,,,,,,,,,,,,,,,,,,,,,,,,
원효대교,20200428,유출,,,,,,,,,,,,,,,,,,,,,,,,
원효대교,20200429,유출,,,,,,,,,,,,,,,,,,,,,,,,
원효대교,20200430,유출,,,,,,,,,,,,,,,,,,,,,,,,
원효대교,20211201,유출,351.0,286.0,222.0,170.0,193.0,339.0,673.0,1385.0,1333.0,948.0,971.0,960.0,878.0,917.0,975.0,1046.0,1219.0,1622.0,1607.0,1299.0,919.0,780.0,692.0,501.0
원효대교,20211202,유출,387.0,315.0,239.0,175.0,196.0,327.0,698.0,1364.0,1385.0,965.0,892.0,883.0,919.0,1031.0,1099.0,1258.0,1536.0,1632.0,1790.0,1291.0,878.0,779.0,733.0,557.0
원효대교,20211203,유출,384.0,360.0,258.0,228.0,272.0,452.0,843.0,1363.0,1391.0,1004.0,1080.0,996.0,962.0,998.0,1088.0,1109.0,1333.0,1595.0,1676.0,1030.0,1031.0,929.0,917.0,717.0
원효대교,20211204,유출,514.0,403.0,301.0,268.0,217.0,311.0,478.0,570.0,640.0,678.0,840.0,892.0,850.0,921.0,923.0,1072.0,1044.0,1177.0,1015.0,835.0,736.0,733.0,766.0,634.0
원효대교,20211205,유출,440.0,335.0,264.0,222.0,177.0,188.0,249.0,351.0,394.0,468.0,773.0,730.0,837.0,862.0,822.0,899.0,999.0,1128.0,858.0,785.0,757.0,632.0,601.0,437.0
원효대교,20211206,유출,303.0,208.0,154.0,147.0,171.0,371.0,740.0,1437.0,1344.0,883.0,842.0,886.0,824.0,946.0,985.0,1027.0,1345.0,1604.0,1479.0,1317.0,877.0,703.0,673.0,550.0
원효대교,20211207,유출,347.0,290.0,213.0,180.0,185.0,338.0,730.0,1366.0,1383.0,897.0,849.0,842.0,764.0,904.0,906.0,1022.0,1265.0,1453.0,1516.0,1413.0,896.0,735.0,641.0,571.0
원효대교,20211208,유출,391.0,335.0,191.0,195.0,182.0,370.0,669.0,1290.0,1257.0,827.0,957.0,947.0,901.0,964.0,980.0,1118.0,1249.0,1639.0,1540.0,1401.0,933.0,691.0,681.0,593.0
원효대교,20211209,유출,399.0,332.0,225.0,175.0,177.0,358.0,687.0,1353.0,1333.0,868.0,882.0,891.0,822.0,947.0,1033.0,1113.0,1472.0,1568.0,1662.0,1153.0,792.0,751.0,771.0,568.0
원효대교,20211210,유출,434.0,343.0,233.0,179.0,180.0,348.0,673.0,1325.0,1322.0,980.0,972.0,1011.0,980.0,1036.0,1162.0,1246.0,1422.0,1480.0,1345.0,1203.0,757.0,728.0,708.0,718.0
원효대교,20211211,유출,497.0,380.0,305.0,256.0,223.0,303.0,381.0,464.0,383.0,610.0,698.0,758.0,820.0,833.0,753.0,894.0,1214.0,1060.0,888.0,768.0,662.0,691.0,656.0,596.0
