주차장명,주차대수,date,month,year,요일,평균기온(°C),최저기온(°C),최고기온(°C),평균 상대습도(%),면수,일반이용자(아침),일반이용자(낮),일반이용자(저녁),day,주차대수(아침),주차대수(낮),주차대수(저녁)
4,28,2021-12-26,12,2021,주말,-12.1,-15.5,-7.3,43.5,141,10629.0,53331.0,76398.0,26,9.24,9.24,9.24
1,1490,2021-12-26,12,2021,주말,-12.1,-15.5,-7.3,43.5,462,10629.0,53331.0,76398.0,26,104.30000000000001,998.3000000000001,372.5
1,2008,2021-12-25,12,2021,주말,-11.7,-14.4,-7.3,42.4,462,10629.0,53331.0,76398.0,25,140.56,1345.3600000000001,502.0
4,43,2021-12-25,12,2021,주말,-11.7,-14.4,-7.3,42.4,141,10629.0,53331.0,76398.0,25,14.190000000000001,14.190000000000001,14.190000000000001
2,687,2021-12-25,12,2021,주말,-11.7,-14.4,-7.3,42.4,171,10629.0,53331.0,76398.0,25,48.09,460.29,171.75
5,83,2021-12-25,12,2021,주말,-11.7,-14.4,-7.3,42.4,217,10629.0,53331.0,76398.0,25,27.39,27.39,27.39
3,557,2021-12-25,12,2021,주말,-11.7,-14.4,-7.3,42.4,800,10629.0,53331.0,76398.0,25,38.99,373.19,139.25
3,853,2021-12-24,12,2021,금요일,-0.3,-7.3,3.2,65.3,800,10629.0,53331.0,76398.0,24,238.84000000000003,383.85,230.31
2,701,2021-12-24,12,2021,금요일,-0.3,-7.3,3.2,65.3,171,10629.0,53331.0,76398.0,24,196.28000000000003,315.45,189.27
5,299,2021-12-24,12,2021,금요일,-0.3,-7.3,3.2,65.3,217,10629.0,53331.0,76398.0,24,200.33,74.75,20.930000000000003
1,2028,2021-12-24,12,2021,금요일,-0.3,-7.3,3.2,65.3,462,10629.0,53331.0,76398.0,24,567.84,912.6,547.5600000000001
4,181,2021-12-24,12,2021,금요일,-0.3,-7.3,3.2,65.3,141,10629.0,53331.0,76398.0,24,121.27000000000001,45.25,12.670000000000002
4,203,2021-12-23,12,2021,평일,2.7,-1.5,8.3,53.5,141,10629.0,53331.0,76398.0,23,136.01000000000002,50.75,14.21
2,705,2021-12-23,12,2021,평일,2.7,-1.5,8.3,53.5,171,10629.0,53331.0,76398.0,23,253.79999999999998,289.04999999999995,155.1
5,411,2021-12-23,12,2021,평일,2.7,-1.5,8.3,53.5,217,10629.0,53331.0,76398.0,23,275.37,102.75,28.770000000000003
3,979,2021-12-23,12,2021,평일,2.7,-1.5,8.3,53.5,800,10629.0,53331.0,76398.0,23,352.44,401.39,215.38
1,1769,2021-12-23,12,2021,평일,2.7,-1.5,8.3,53.5,462,10629.0,53331.0,76398.0,23,636.84,725.29,389.18
1,1932,2021-12-22,12,2021,평일,2.2,-2.6,8.2,47.4,462,10629.0,53331.0,76398.0,22,695.52,792.12,425.04
3,1039,2021-12-22,12,2021,평일,2.2,-2.6,8.2,47.4,800,10629.0,53331.0,76398.0,22,374.03999999999996,425.98999999999995,228.58
2,790,2021-12-22,12,2021,평일,2.2,-2.6,8.2,47.4,171,10629.0,53331.0,76398.0,22,284.4,323.9,173.8
5,351,2021-12-22,12,2021,평일,2.2,-2.6,8.2,47.4,217,10629.0,53331.0,76398.0,22,235.17000000000002,87.75,24.570000000000004
4,220,2021-12-22,12,2021,평일,2.2,-2.6,8.2,47.4,141,10629.0,53331.0,76398.0,22,147.4,55.0,15.400000000000002
2,707,2021-12-21,12,2021,평일,5.2,0.8,8.9,70.9,171,10629.0,53331.0,76398.0,21,254.51999999999998,289.87,155.54
4,214,2021-12-21,12,2021,평일,5.2,0.8,8.9,70.9,141,10629.0,53331.0,76398.0,21,143.38,53.5,14.980000000000002
3,988,2021-12-21,12,2021,평일,5.2,0.8,8.9,70.9,800,10629.0,53331.0,76398.0,21,355.68,405.08,217.36
1,1907,2021-12-21,12,2021,평일,5.2,0.8,8.9,70.9,462,10629.0,53331.0,76398.0,21,686.52,781.87,419.54
5,347,2021-12-21,12,2021,평일,5.2,0.8,8.9,70.9,217,10629.0,53331.0,76398.0,21,232.49,86.75,24.290000000000003
3,1004,2021-12-20,12,2021,평일,5.2,-0.9,11.1,77.9,800,10629.0,53331.0,76398.0,20,361.44,411.64,220.88
4,213,2021-12-20,12,2021,평일,5.2,-0.9,11.1,77.9,141,10629.0,53331.0,76398.0,20,142.71,53.25,14.910000000000002
5,417,2021-12-20,12,2021,평일,5.2,-0.9,11.1,77.9,217,10629.0,53331.0,76398.0,20,279.39000000000004,104.25,29.19
2,744,2021-12-20,12,2021,평일,5.2,-0.9,11.1,77.9,171,10629.0,53331.0,76398.0,20,267.84,305.03999999999996,163.68
1,1596,2021-12-20,12,2021,평일,5.2,-0.9,11.1,77.9,462,10629.0,53331.0,76398.0,20,574.56,654.36,351.12
5,96,2021-12-19,12,2021,주말,-0.8,-5.8,4.2,63.8,217,10629.0,53331.0,76398.0,19,31.68,31.68,31.68
2,631,2021-12-19,12,2021,주말,-0.8,-5.8,4.2,63.8,171,10629.0,53331.0,76398.0,19,44.17,422.77000000000004,157.75
4,43,2021-12-19,12,2021,주말,-0.8,-5.8,4.2,63.8,141,10629.0,53331.0,76398.0,19,14.190000000000001,14.190000000000001,14.190000000000001
3,487,2021-12-19,12,2021,주말,-0.8,-5.8,4.2,63.8,800,10629.0,53331.0,76398.0,19,34.09,326.29,121.75
1,1577,2021-12-19,12,2021,주말,-0.8,-5.8,4.2,63.8,462,10629.0,53331.0,76398.0,19,110.39000000000001,1056.5900000000001,394.25
3,261,2021-12-18,12,2021,주말,-5.7,-11.2,-1.8,64.1,800,10629.0,53331.0,76398.0,18,18.270000000000003,174.87,65.25
2,543,2021-12-18,12,2021,주말,-5.7,-11.2,-1.8,64.1,171,10629.0,53331.0,76398.0,18,38.010000000000005,363.81,135.75
4,31,2021-12-18,12,2021,주말,-5.7,-11.2,-1.8,64.1,141,10629.0,53331.0,76398.0,18,10.23,10.23,10.23
5,175,2021-12-18,12,2021,주말,-5.7,-11.2,-1.8,64.1,217,10629.0,53331.0,76398.0,18,57.75,57.75,57.75
1,1372,2021-12-18,12,2021,주말,-5.7,-11.2,-1.8,64.1,462,10629.0,53331.0,76398.0,18,96.04,919.24,343.0
3,842,2021-12-17,12,2021,금요일,-5.6,-10.1,3.2,50.5,800,10629.0,53331.0,76398.0,17,235.76000000000002,378.90000000000003,227.34
1,1425,2021-12-17,12,2021,금요일,-5.6,-10.1,3.2,50.5,462,10629.0,53331.0,76398.0,17,399.00000000000006,641.25,384.75
4,188,2021-12-17,12,2021,금요일,-5.6,-10.1,3.2,50.5,141,10629.0,53331.0,76398.0,17,125.96000000000001,47.0,13.160000000000002
5,330,2021-12-17,12,2021,금요일,-5.6,-10.1,3.2,50.5,217,10629.0,53331.0,76398.0,17,221.10000000000002,82.5,23.1
2,512,2021-12-17,12,2021,금요일,-5.6,-10.1,3.2,50.5,171,10629.0,53331.0,76398.0,17,143.36,230.4,138.24
4,204,2021-12-16,12,2021,평일,6.4,3.3,9.8,71.6,141,10629.0,53331.0,76398.0,16,136.68,51.0,14.280000000000001
2,656,2021-12-16,12,2021,평일,6.4,3.3,9.8,71.6,171,10629.0,53331.0,76398.0,16,236.16,268.96,144.32
1,1742,2021-12-16,12,2021,평일,6.4,3.3,9.8,71.6,462,10629.0,53331.0,76398.0,16,627.12,714.2199999999999,383.24
5,410,2021-12-16,12,2021,평일,6.4,3.3,9.8,71.6,217,10629.0,53331.0,76398.0,16,274.7,102.5,28.700000000000003
3,987,2021-12-16,12,2021,평일,6.4,3.3,9.8,71.6,800,10629.0,53331.0,76398.0,16,355.32,404.66999999999996,217.14000000000001
1,1443,2021-12-15,12,2021,평일,7.2,5.4,10.0,84.8,462,10629.0,53331.0,76398.0,15,519.48,591.63,317.46
3,1048,2021-12-15,12,2021,평일,7.2,5.4,10.0,84.8,800,10629.0,53331.0,76398.0,15,377.28,429.67999999999995,230.56
5,362,2021-12-15,12,2021,평일,7.2,5.4,10.0,84.8,217,10629.0,53331.0,76398.0,15,242.54000000000002,90.5,25.340000000000003
2,596,2021-12-15,12,2021,평일,7.2,5.4,10.0,84.8,171,10629.0,53331.0,76398.0,15,214.56,244.35999999999999,131.12
4,216,2021-12-15,12,2021,평일,7.2,5.4,10.0,84.8,141,10629.0,53331.0,76398.0,15,144.72,54.0,15.120000000000001
5,407,2021-12-14,12,2021,평일,3.7,-0.7,8.2,64.9,217,10629.0,53331.0,76398.0,14,272.69,101.75,28.490000000000002
4,225,2021-12-14,12,2021,평일,3.7,-0.7,8.2,64.9,141,10629.0,53331.0,76398.0,14,150.75,56.25,15.750000000000002
3,948,2021-12-14,12,2021,평일,3.7,-0.7,8.2,64.9,800,10629.0,53331.0,76398.0,14,341.28,388.67999999999995,208.56
2,462,2021-12-14,12,2021,평일,3.7,-0.7,8.2,64.9,171,10629.0,53331.0,76398.0,14,166.32,189.42,101.64
1,1378,2021-12-14,12,2021,평일,3.7,-0.7,8.2,64.9,462,10629.0,53331.0,76398.0,14,496.08,564.98,303.16
5,415,2021-12-13,12,2021,평일,-2.2,-5.9,1.9,43.8,217,10629.0,53331.0,76398.0,13,278.05,103.75,29.050000000000004
4,226,2021-12-13,12,2021,평일,-2.2,-5.9,1.9,43.8,141,10629.0,53331.0,76398.0,13,151.42000000000002,56.5,15.820000000000002
3,968,2021-12-13,12,2021,평일,-2.2,-5.9,1.9,43.8,800,10629.0,53331.0,76398.0,13,348.47999999999996,396.88,212.96
2,551,2021-12-13,12,2021,평일,-2.2,-5.9,1.9,43.8,171,10629.0,53331.0,76398.0,13,198.35999999999999,225.91,121.22
1,1415,2021-12-13,12,2021,평일,-2.2,-5.9,1.9,43.8,462,10629.0,53331.0,76398.0,13,509.4,580.15,311.3
4,28,2021-12-12,12,2021,주말,1.2,-3.8,5.1,61.8,141,10629.0,53331.0,76398.0,12,9.24,9.24,9.24
2,727,2021-12-12,12,2021,주말,1.2,-3.8,5.1,61.8,171,10629.0,53331.0,76398.0,12,50.89000000000001,487.09000000000003,181.75
1,2005,2021-12-12,12,2021,주말,1.2,-3.8,5.1,61.8,462,10629.0,53331.0,76398.0,12,140.35000000000002,1343.3500000000001,501.25
5,124,2021-12-12,12,2021,주말,1.2,-3.8,5.1,61.8,217,10629.0,53331.0,76398.0,12,40.92,40.92,40.92
3,640,2021-12-12,12,2021,주말,1.2,-3.8,5.1,61.8,800,10629.0,53331.0,76398.0,12,44.800000000000004,428.8,160.0
4,55,2021-12-11,12,2021,주말,6.0,4.4,9.8,83.6,141,10629.0,53331.0,76398.0,11,18.150000000000002,18.150000000000002,18.150000000000002
2,882,2021-12-11,12,2021,주말,6.0,4.4,9.8,83.6,171,10629.0,53331.0,76398.0,11,61.74000000000001,590.94,220.5
1,2228,2021-12-11,12,2021,주말,6.0,4.4,9.8,83.6,462,10629.0,53331.0,76398.0,11,155.96,1492.76,557.0
3,438,2021-12-11,12,2021,주말,6.0,4.4,9.8,83.6,800,10629.0,53331.0,76398.0,11,30.660000000000004,293.46000000000004,109.5
5,137,2021-12-11,12,2021,주말,6.0,4.4,9.8,83.6,217,10629.0,53331.0,76398.0,11,45.21,45.21,45.21
1,1779,2021-12-10,12,2021,금요일,7.0,5.8,8.2,81.5,462,10629.0,53331.0,76398.0,10,498.12000000000006,800.5500000000001,480.33000000000004
5,345,2021-12-10,12,2021,금요일,7.0,5.8,8.2,81.5,217,10629.0,53331.0,76398.0,10,231.15,86.25,24.150000000000002
4,213,2021-12-10,12,2021,금요일,7.0,5.8,8.2,81.5,141,10629.0,53331.0,76398.0,10,142.71,53.25,14.910000000000002
3,931,2021-12-10,12,2021,금요일,7.0,5.8,8.2,81.5,800,10629.0,53331.0,76398.0,10,260.68,418.95,251.37
2,653,2021-12-10,12,2021,금요일,7.0,5.8,8.2,81.5,171,10629.0,53331.0,76398.0,10,182.84,293.85,176.31
5,348,2021-12-09,12,2021,평일,6.5,2.7,9.7,70.3,217,10629.0,53331.0,76398.0,9,233.16000000000003,87.0,24.360000000000003
3,951,2021-12-09,12,2021,평일,6.5,2.7,9.7,70.3,800,10629.0,53331.0,76398.0,9,342.36,389.90999999999997,209.22
1,1686,2021-12-09,12,2021,평일,6.5,2.7,9.7,70.3,462,10629.0,53331.0,76398.0,9,606.9599999999999,691.26,370.92
2,641,2021-12-09,12,2021,평일,6.5,2.7,9.7,70.3,171,10629.0,53331.0,76398.0,9,230.76,262.81,141.02
4,204,2021-12-09,12,2021,평일,6.5,2.7,9.7,70.3,141,10629.0,53331.0,76398.0,9,136.68,51.0,14.280000000000001
4,222,2021-12-08,12,2021,평일,6.7,1.9,13.3,70.0,141,10629.0,53331.0,76398.0,8,148.74,55.5,15.540000000000001
3,1046,2021-12-08,12,2021,평일,6.7,1.9,13.3,70.0,800,10629.0,53331.0,76398.0,8,376.56,428.85999999999996,230.12
5,362,2021-12-08,12,2021,평일,6.7,1.9,13.3,70.0,217,10629.0,53331.0,76398.0,8,242.54000000000002,90.5,25.340000000000003
2,649,2021-12-08,12,2021,평일,6.7,1.9,13.3,70.0,171,10629.0,53331.0,76398.0,8,233.64,266.09,142.78
1,1775,2021-12-08,12,2021,평일,6.7,1.9,13.3,70.0,462,10629.0,53331.0,76398.0,8,639.0,727.75,390.5
5,412,2021-12-07,12,2021,평일,6.8,2.6,13.3,68.3,217,10629.0,53331.0,76398.0,7,276.04,103.0,28.840000000000003
2,634,2021-12-07,12,2021,평일,6.8,2.6,13.3,68.3,171,10629.0,53331.0,76398.0,7,228.23999999999998,259.94,139.48
1,1697,2021-12-07,12,2021,평일,6.8,2.6,13.3,68.3,462,10629.0,53331.0,76398.0,7,610.92,695.77,373.34
3,991,2021-12-07,12,2021,평일,6.8,2.6,13.3,68.3,800,10629.0,53331.0,76398.0,7,356.76,406.31,218.02
4,237,2021-12-07,12,2021,평일,6.8,2.6,13.3,68.3,141,10629.0,53331.0,76398.0,7,158.79000000000002,59.25,16.59
2,579,2021-12-06,12,2021,평일,5.4,-0.7,12.1,61.4,171,10629.0,53331.0,76398.0,6,208.44,237.39,127.38
3,1043,2021-12-06,12,2021,평일,5.4,-0.7,12.1,61.4,800,10629.0,53331.0,76398.0,6,375.47999999999996,427.63,229.46
5,406,2021-12-06,12,2021,평일,5.4,-0.7,12.1,61.4,217,10629.0,53331.0,76398.0,6,272.02000000000004,101.5,28.42
1,1578,2021-12-06,12,2021,평일,5.4,-0.7,12.1,61.4,462,10629.0,53331.0,76398.0,6,568.0799999999999,646.98,347.16
4,225,2021-12-06,12,2021,평일,5.4,-0.7,12.1,61.4,141,10629.0,53331.0,76398.0,6,150.75,56.25,15.750000000000002
1,2287,2021-12-05,12,2021,주말,2.9,-2.3,9.6,50.4,462,10629.0,53331.0,76398.0,5,160.09,1532.2900000000002,571.75
4,33,2021-12-05,12,2021,주말,2.9,-2.3,9.6,50.4,141,10629.0,53331.0,76398.0,5,10.89,10.89,10.89
3,832,2021-12-05,12,2021,주말,2.9,-2.3,9.6,50.4,800,10629.0,53331.0,76398.0,5,58.24000000000001,557.44,208.0
2,831,2021-12-05,12,2021,주말,2.9,-2.3,9.6,50.4,171,10629.0,53331.0,76398.0,5,58.17000000000001,556.77,207.75
5,110,2021-12-05,12,2021,주말,2.9,-2.3,9.6,50.4,217,10629.0,53331.0,76398.0,5,36.300000000000004,36.300000000000004,36.300000000000004
1,2002,2021-12-04,12,2021,주말,1.4,-2.7,7.0,48.5,462,10629.0,53331.0,76398.0,4,140.14000000000001,1341.3400000000001,500.5
2,708,2021-12-04,12,2021,주말,1.4,-2.7,7.0,48.5,171,10629.0,53331.0,76398.0,4,49.56,474.36,177.0
4,43,2021-12-04,12,2021,주말,1.4,-2.7,7.0,48.5,141,10629.0,53331.0,76398.0,4,14.190000000000001,14.190000000000001,14.190000000000001
5,242,2021-12-04,12,2021,주말,1.4,-2.7,7.0,48.5,217,10629.0,53331.0,76398.0,4,79.86,79.86,79.86
3,448,2021-12-04,12,2021,주말,1.4,-2.7,7.0,48.5,800,10629.0,53331.0,76398.0,4,31.360000000000003,300.16,112.0
5,327,2021-12-03,12,2021,금요일,1.9,-1.8,4.6,53.3,217,10629.0,53331.0,76398.0,3,219.09,81.75,22.89
1,1597,2021-12-03,12,2021,금요일,1.9,-1.8,4.6,53.3,462,10629.0,53331.0,76398.0,3,447.16,718.65,431.19000000000005
3,902,2021-12-03,12,2021,금요일,1.9,-1.8,4.6,53.3,800,10629.0,53331.0,76398.0,3,252.56000000000003,405.90000000000003,243.54000000000002
4,197,2021-12-03,12,2021,금요일,1.9,-1.8,4.6,53.3,141,10629.0,53331.0,76398.0,3,131.99,49.25,13.790000000000001
2,525,2021-12-03,12,2021,금요일,1.9,-1.8,4.6,53.3,171,10629.0,53331.0,76398.0,3,147.0,236.25,141.75
4,207,2021-12-02,12,2021,평일,1.3,-4.6,5.0,68.9,141,10629.0,53331.0,76398.0,2,138.69,51.75,14.490000000000002
3,960,2021-12-02,12,2021,평일,1.3,-4.6,5.0,68.9,800,10629.0,53331.0,76398.0,2,345.59999999999997,393.59999999999997,211.2
1,1501,2021-12-02,12,2021,평일,1.3,-4.6,5.0,68.9,462,10629.0,53331.0,76398.0,2,540.36,615.41,330.22
5,432,2021-12-02,12,2021,평일,1.3,-4.6,5.0,68.9,217,10629.0,53331.0,76398.0,2,289.44,108.0,30.240000000000002
2,549,2021-12-02,12,2021,평일,1.3,-4.6,5.0,68.9,171,10629.0,53331.0,76398.0,2,197.64,225.08999999999997,120.78
3,970,2021-12-01,12,2021,평일,-1.3,-3.0,1.5,51.8,800,10629.0,53331.0,76398.0,1,349.2,397.7,213.4
2,486,2021-12-01,12,2021,평일,-1.3,-3.0,1.5,51.8,171,10629.0,53331.0,76398.0,1,174.95999999999998,199.26,106.92
1,1446,2021-12-01,12,2021,평일,-1.3,-3.0,1.5,51.8,462,10629.0,53331.0,76398.0,1,520.56,592.86,318.12
4,223,2021-12-01,12,2021,평일,-1.3,-3.0,1.5,51.8,141,10629.0,53331.0,76398.0,1,149.41,55.75,15.610000000000001
5,311,2021-12-01,12,2021,평일,-1.3,-3.0,1.5,51.8,217,10629.0,53331.0,76398.0,1,208.37,77.75,21.770000000000003
3,882,2021-11-30,11,2021,평일,5.7,0.7,8.9,80.4,800,4095.0,45985.0,62546.0,30,317.52,361.62,194.04
1,1270,2021-11-30,11,2021,평일,5.7,0.7,8.9,80.4,462,4095.0,45985.0,62546.0,30,457.2,520.6999999999999,279.4
5,378,2021-11-30,11,2021,평일,5.7,0.7,8.9,80.4,217,4095.0,45985.0,62546.0,30,253.26000000000002,94.5,26.46
2,460,2021-11-30,11,2021,평일,5.7,0.7,8.9,80.4,171,4095.0,45985.0,62546.0,30,165.6,188.6,101.2
4,217,2021-11-30,11,2021,평일,5.7,0.7,8.9,80.4,141,4095.0,45985.0,62546.0,30,145.39000000000001,54.25,15.190000000000001
3,1015,2021-11-29,11,2021,평일,7.6,2.5,13.7,62.0,800,4095.0,45985.0,62546.0,29,365.4,416.15,223.3
2,655,2021-11-29,11,2021,평일,7.6,2.5,13.7,62.0,171,4095.0,45985.0,62546.0,29,235.79999999999998,268.55,144.1
5,365,2021-11-29,11,2021,평일,7.6,2.5,13.7,62.0,217,4095.0,45985.0,62546.0,29,244.55,91.25,25.55
4,240,2021-11-29,11,2021,평일,7.6,2.5,13.7,62.0,141,4095.0,45985.0,62546.0,29,160.8,60.0,16.8
1,1552,2021-11-29,11,2021,평일,7.6,2.5,13.7,62.0,462,4095.0,45985.0,62546.0,29,558.72,636.3199999999999,341.44
5,115,2021-11-28,11,2021,주말,5.1,-1.3,12.4,52.4,217,4095.0,45985.0,62546.0,28,37.95,37.95,37.95
2,950,2021-11-28,11,2021,주말,5.1,-1.3,12.4,52.4,171,4095.0,45985.0,62546.0,28,66.5,636.5,237.5
4,37,2021-11-28,11,2021,주말,5.1,-1.3,12.4,52.4,141,4095.0,45985.0,62546.0,28,12.21,12.21,12.21
3,836,2021-11-28,11,2021,주말,5.1,-1.3,12.4,52.4,800,4095.0,45985.0,62546.0,28,58.52,560.12,209.0
1,2376,2021-11-28,11,2021,주말,5.1,-1.3,12.4,52.4,462,4095.0,45985.0,62546.0,28,166.32000000000002,1591.92,594.0
5,179,2021-11-27,11,2021,주말,3.4,-1.4,10.1,53.0,217,4095.0,45985.0,62546.0,27,59.07,59.07,59.07
1,2357,2021-11-27,11,2021,주말,3.4,-1.4,10.1,53.0,462,4095.0,45985.0,62546.0,27,164.99,1579.19,589.25
3,466,2021-11-27,11,2021,주말,3.4,-1.4,10.1,53.0,800,4095.0,45985.0,62546.0,27,32.620000000000005,312.22,116.5
4,49,2021-11-27,11,2021,주말,3.4,-1.4,10.1,53.0,141,4095.0,45985.0,62546.0,27,16.17,16.17,16.17
2,790,2021-11-27,11,2021,주말,3.4,-1.4,10.1,53.0,171,4095.0,45985.0,62546.0,27,55.300000000000004,529.3000000000001,197.5
3,997,2021-11-26,11,2021,금요일,2.9,-0.5,7.2,57.5,800,4095.0,45985.0,62546.0,26,279.16,448.65000000000003,269.19
4,190,2021-11-26,11,2021,금요일,2.9,-0.5,7.2,57.5,141,4095.0,45985.0,62546.0,26,127.30000000000001,47.5,13.3
2,644,2021-11-26,11,2021,금요일,2.9,-0.5,7.2,57.5,171,4095.0,45985.0,62546.0,26,180.32000000000002,289.8,173.88000000000002
1,1678,2021-11-26,11,2021,금요일,2.9,-0.5,7.2,57.5,462,4095.0,45985.0,62546.0,26,469.84000000000003,755.1,453.06
5,368,2021-11-26,11,2021,금요일,2.9,-0.5,7.2,57.5,217,4095.0,45985.0,62546.0,26,246.56,92.0,25.76
4,57,2021-11-25,11,2021,평일,5.7,2.6,9.9,55.0,141,4095.0,45985.0,62546.0,25,38.190000000000005,14.25,3.99
1,1577,2021-11-25,11,2021,평일,5.7,2.6,9.9,55.0,462,4095.0,45985.0,62546.0,25,567.72,646.5699999999999,346.94
2,639,2021-11-25,11,2021,평일,5.7,2.6,9.9,55.0,171,4095.0,45985.0,62546.0,25,230.04,261.99,140.58
3,1037,2021-11-25,11,2021,평일,5.7,2.6,9.9,55.0,800,4095.0,45985.0,62546.0,25,373.32,425.16999999999996,228.14000000000001
5,420,2021-11-25,11,2021,평일,5.7,2.6,9.9,55.0,217,4095.0,45985.0,62546.0,25,281.40000000000003,105.0,29.400000000000002
4,163,2021-11-24,11,2021,평일,4.1,-2.6,9.1,64.3,141,4095.0,45985.0,62546.0,24,109.21000000000001,40.75,11.410000000000002
3,1070,2021-11-24,11,2021,평일,4.1,-2.6,9.1,64.3,800,4095.0,45985.0,62546.0,24,385.2,438.7,235.4
2,610,2021-11-24,11,2021,평일,4.1,-2.6,9.1,64.3,171,4095.0,45985.0,62546.0,24,219.6,250.1,134.2
5,324,2021-11-24,11,2021,평일,4.1,-2.6,9.1,64.3,217,4095.0,45985.0,62546.0,24,217.08,81.0,22.680000000000003
1,1549,2021-11-24,11,2021,평일,4.1,-2.6,9.1,64.3,462,4095.0,45985.0,62546.0,24,557.64,635.0899999999999,340.78000000000003
5,356,2021-11-23,11,2021,평일,-0.6,-3.7,2.3,60.9,217,4095.0,45985.0,62546.0,23,238.52,89.0,24.92
3,931,2021-11-23,11,2021,평일,-0.6,-3.7,2.3,60.9,800,4095.0,45985.0,62546.0,23,335.15999999999997,381.71,204.82
1,1414,2021-11-23,11,2021,평일,-0.6,-3.7,2.3,60.9,462,4095.0,45985.0,62546.0,23,509.03999999999996,579.74,311.08
4,216,2021-11-23,11,2021,평일,-0.6,-3.7,2.3,60.9,141,4095.0,45985.0,62546.0,23,144.72,54.0,15.120000000000001
2,522,2021-11-23,11,2021,평일,-0.6,-3.7,2.3,60.9,171,4095.0,45985.0,62546.0,23,187.92,214.01999999999998,114.84
1,1427,2021-11-22,11,2021,평일,2.7,-0.6,7.5,61.8,462,4095.0,45985.0,62546.0,22,513.72,585.0699999999999,313.94
4,235,2021-11-22,11,2021,평일,2.7,-0.6,7.5,61.8,141,4095.0,45985.0,62546.0,22,157.45000000000002,58.75,16.450000000000003
2,490,2021-11-22,11,2021,평일,2.7,-0.6,7.5,61.8,171,4095.0,45985.0,62546.0,22,176.4,200.89999999999998,107.8
5,378,2021-11-22,11,2021,평일,2.7,-0.6,7.5,61.8,217,4095.0,45985.0,62546.0,22,253.26000000000002,94.5,26.46
3,1002,2021-11-22,11,2021,평일,2.7,-0.6,7.5,61.8,800,4095.0,45985.0,62546.0,22,360.71999999999997,410.82,220.44
3,767,2021-11-21,11,2021,주말,10.4,7.6,13.1,74.4,800,4095.0,45985.0,62546.0,21,53.690000000000005,513.89,191.75
2,779,2021-11-21,11,2021,주말,10.4,7.6,13.1,74.4,171,4095.0,45985.0,62546.0,21,54.53000000000001,521.9300000000001,194.75
1,1834,2021-11-21,11,2021,주말,10.4,7.6,13.1,74.4,462,4095.0,45985.0,62546.0,21,128.38000000000002,1228.78,458.5
4,37,2021-11-21,11,2021,주말,10.4,7.6,13.1,74.4,141,4095.0,45985.0,62546.0,21,12.21,12.21,12.21
5,112,2021-11-21,11,2021,주말,10.4,7.6,13.1,74.4,217,4095.0,45985.0,62546.0,21,36.96,36.96,36.96
4,55,2021-11-20,11,2021,주말,10.4,6.8,15.6,77.0,141,4095.0,45985.0,62546.0,20,18.150000000000002,18.150000000000002,18.150000000000002
1,2496,2021-11-20,11,2021,주말,10.4,6.8,15.6,77.0,462,4095.0,45985.0,62546.0,20,174.72000000000003,1672.3200000000002,624.0
2,999,2021-11-20,11,2021,주말,10.4,6.8,15.6,77.0,171,4095.0,45985.0,62546.0,20,69.93,669.33,249.75
5,172,2021-11-20,11,2021,주말,10.4,6.8,15.6,77.0,217,4095.0,45985.0,62546.0,20,56.760000000000005,56.760000000000005,56.760000000000005
3,510,2021-11-20,11,2021,주말,10.4,6.8,15.6,77.0,800,4095.0,45985.0,62546.0,20,35.7,341.70000000000005,127.5
4,220,2021-11-19,11,2021,금요일,12.9,10.2,16.7,84.8,141,4095.0,45985.0,62546.0,19,147.4,55.0,15.400000000000002
5,306,2021-11-19,11,2021,금요일,12.9,10.2,16.7,84.8,217,4095.0,45985.0,62546.0,19,205.02,76.5,21.42
3,1017,2021-11-19,11,2021,금요일,12.9,10.2,16.7,84.8,800,4095.0,45985.0,62546.0,19,284.76000000000005,457.65000000000003,274.59000000000003
2,837,2021-11-19,11,2021,금요일,12.9,10.2,16.7,84.8,171,4095.0,45985.0,62546.0,19,234.36,376.65000000000003,225.99
1,2029,2021-11-19,11,2021,금요일,12.9,10.2,16.7,84.8,462,4095.0,45985.0,62546.0,19,568.12,913.0500000000001,547.83
3,1058,2021-11-18,11,2021,평일,11.9,7.7,16.2,70.8,800,4095.0,45985.0,62546.0,18,380.88,433.78,232.76
4,212,2021-11-18,11,2021,평일,11.9,7.7,16.2,70.8,141,4095.0,45985.0,62546.0,18,142.04000000000002,53.0,14.840000000000002
5,363,2021-11-18,11,2021,평일,11.9,7.7,16.2,70.8,217,4095.0,45985.0,62546.0,18,243.21,90.75,25.410000000000004
1,1815,2021-11-18,11,2021,평일,11.9,7.7,16.2,70.8,462,4095.0,45985.0,62546.0,18,653.4,744.15,399.3
2,731,2021-11-18,11,2021,평일,11.9,7.7,16.2,70.8,171,4095.0,45985.0,62546.0,18,263.15999999999997,299.71,160.82
3,1093,2021-11-17,11,2021,평일,7.5,2.7,12.5,64.1,800,4095.0,45985.0,62546.0,17,393.47999999999996,448.13,240.46
5,335,2021-11-17,11,2021,평일,7.5,2.7,12.5,64.1,217,4095.0,45985.0,62546.0,17,224.45000000000002,83.75,23.450000000000003
4,238,2021-11-17,11,2021,평일,7.5,2.7,12.5,64.1,141,4095.0,45985.0,62546.0,17,159.46,59.5,16.66
